OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,Product,Quantity,UnitPrice,Sales,Discount,Profit,PaymentMethod
ORD00844,2024-08-12,CUST3297,Customer_242,Upper Egypt,Sohag,Sports,Football,1,1173,1114.35,0.05,310.23,Card
ORD00845,2024-07-19,CUST3759,Customer_40,Giza,6th October,Electronics,Phone,2,652,1304.0,0.0,304.7,Online
ORD00846,2024-01-18,CUST9721,Customer_111,Cairo,Maadi,Home,Microwave,4,783,2975.4,0.05,458.71,Card
ORD00847,2024-01-25,CUST7183,Customer_393,Cairo,Maadi,Electronics,Tablet,3,959,2877.0,0.0,717.96,Cash
ORD00848,2024-01-08,CUST6523,Customer_421,Giza,Dokki,Fashion,Shoes,1,82,69.7,0.15,7.46,Cash
ORD00849,2025-02-21,CUST6359,Customer_166,Cairo,Nasr City,Electronics,Laptop,2,140,238.0,0.15,54.29,Online
ORD00850,2024-07-01,CUST6298,Customer_89,Giza,Sheikh Zayed,Fashion,Watch,4,297,1128.6,0.05,173.18,Cash
ORD00851,2024-12-02,CUST5562,Customer_333,Upper Egypt,Luxor,Home,Blender,4,485,1649.0,0.15,255.63,Online
ORD00852,2024-02-22,CUST9784,Customer_406,Delta,Tanta,Electronics,Laptop,4,667,2134.4,0.2,480.01,Online
ORD00853,2024-11-21,CUST6209,Customer_436,Giza,Dokki,Electronics,Headphones,4,1438,5464.4,0.05,1000.05,Online
ORD00854,2024-09-18,CUST4808,Customer_258,Upper Egypt,Assiut,Home,Blender,5,1917,7668.0,0.2,1627.36,Online
ORD00855,2024-11-13,CUST2300,Customer_31,Cairo,Nasr City,Electronics,Phone,3,534,1361.7,0.15,393.96,Cash
ORD00856,2024-05-01,CUST8270,Customer_379,Delta,Mansoura,Home,Microwave,2,819,1556.1,0.05,405.38,Card
ORD00857,2024-05-27,CUST1388,Customer_118,Giza,Dokki,Home,Blender,5,1671,7101.75,0.15,1860.74,Online
ORD00858,2024-12-22,CUST4644,Customer_312,Delta,Mansoura,Fashion,Shoes,5,160,760.0,0.05,228.28,Card
ORD00859,2024-04-08,CUST1853,Customer_325,Alexandria,Gleem,Fashion,Watch,1,182,154.7,0.15,18.18,Cash
ORD00860,2024-02-10,CUST7983,Customer_372,Giza,6th October,Electronics,Laptop,5,1174,5576.5,0.05,887.1,Card
ORD00861,2024-05-26,CUST8344,Customer_496,Delta,Tanta,Fashion,Shoes,4,411,1315.2,0.2,213.38,Online
ORD00862,2024-08-13,CUST7925,Customer_259,Giza,Dokki,Sports,Football,3,865,2205.75,0.15,313.09,Online
ORD00863,2025-04-16,CUST5918,Customer_305,Upper Egypt,Assiut,Sports,Football,4,925,3700.0,0.0,1071.94,Online
ORD00864,2024-07-11,CUST8878,Customer_37,Giza,Sheikh Zayed,Fashion,Jacket,4,999,3596.4,0.1,767.47,Card
ORD00865,2025-03-17,CUST9203,Customer_374,Giza,Sheikh Zayed,Sports,Treadmill,2,1926,3659.4,0.05,369.76,Online
ORD00866,2024-06-06,CUST2167,Customer_210,Delta,Mansoura,Sports,Bike,4,1570,5652.0,0.1,1107.84,Cash
ORD00867,2024-09-07,CUST7032,Customer_357,Cairo,Heliopolis,Fashion,Shoes,4,572,2059.2,0.1,468.27,Cash
ORD00868,2024-12-12,CUST1462,Customer_358,Upper Egypt,Sohag,Fashion,Shoes,4,120,432.0,0.1,111.34,Online
ORD00869,2024-12-05,CUST3644,Customer_7,Giza,Dokki,Sports,Treadmill,3,556,1334.4,0.2,326.37,Cash
ORD00870,2024-04-06,CUST7929,Customer_85,Cairo,Maadi,Sports,Bike,5,1895,9475.0,0.0,2175.78,Card
ORD00871,2025-04-18,CUST2456,Customer_56,Delta,Zagazig,Home,Chair,5,680,2890.0,0.15,832.65,Online
ORD00872,2024-01-04,CUST3759,Customer_418,Alexandria,Gleem,Fashion,Jacket,2,1954,3321.8,0.15,912.67,Card
ORD00873,2024-03-28,CUST3890,Customer_192,Cairo,Nasr City,Electronics,Tablet,5,903,4063.5,0.1,1151.03,Cash
ORD00874,2025-02-20,CUST4482,Customer_96,Giza,6th October,Sports,Treadmill,5,1992,9960.0,0.0,2118.15,Cash
ORD00875,2025-04-12,CUST2789,Customer_445,Cairo,Maadi,Fashion,Shoes,3,1897,4837.35,0.15,1016.73,Online
ORD00876,2024-01-16,CUST4846,Customer_245,Giza,6th October,Home,Blender,4,305,1098.0,0.1,127.44,Card
ORD00877,2024-01-22,CUST2586,Customer_109,Cairo,Nasr City,Electronics,Headphones,1,1412,1129.6,0.2,335.83,Online
ORD00878,2024-06-21,CUST7074,Customer_350,Cairo,Heliopolis,Home,Chair,4,1600,5760.0,0.1,1446.3,Card
ORD00879,2025-03-23,CUST6410,Customer_413,Delta,Tanta,Home,Chair,4,1300,5200.0,0.0,1787.9,Cash
ORD00880,2024-05-23,CUST5072,Customer_189,Cairo,Heliopolis,Sports,Treadmill,1,1282,1282.0,0.0,406.72,Card
ORD00881,2024-07-03,CUST1749,Customer_497,Alexandria,Montaza,Sports,Bike,2,56,100.8,0.1,10.5,Online
ORD00882,2025-02-10,CUST2333,Customer_179,Delta,Zagazig,Sports,Treadmill,5,1042,4428.5,0.15,1261.24,Card
ORD00883,2025-03-21,CUST9520,Customer_449,Upper Egypt,Luxor,Electronics,Tablet,3,1293,3685.05,0.05,1024.39,Online
ORD00884,2024-08-27,CUST3753,Customer_459,Alexandria,Smouha,Fashion,Watch,1,667,533.6,0.2,185.06,Card
ORD00885,2025-01-01,CUST1478,Customer_83,Cairo,Heliopolis,Fashion,Shoes,2,399,798.0,0.0,100.84,Card
ORD00886,2025-04-17,CUST9757,Customer_325,Upper Egypt,Sohag,Fashion,Jacket,4,1998,7992.0,0.0,2128.82,Online
ORD00887,2024-06-24,CUST7176,Customer_467,Upper Egypt,Assiut,Home,Microwave,5,1619,6476.0,0.2,752.3,Online
ORD00888,2024-02-27,CUST2460,Customer_175,Upper Egypt,Luxor,Sports,Treadmill,2,580,1160.0,0.0,200.38,Online
ORD00889,2024-10-22,CUST1027,Customer_160,Alexandria,Smouha,Electronics,Headphones,2,1797,3234.6,0.1,1094.97,Cash
ORD00890,2025-04-23,CUST3069,Customer_267,Alexandria,Montaza,Fashion,Watch,4,704,2534.4,0.1,758.75,Online
ORD00891,2024-06-10,CUST3370,Customer_418,Alexandria,Montaza,Fashion,Shirt,4,68,217.6,0.2,68.13,Card
ORD00892,2025-03-10,CUST1562,Customer_307,Giza,Dokki,Sports,Treadmill,5,630,2992.5,0.05,858.14,Card
ORD00893,2024-12-26,CUST7171,Customer_31,Delta,Zagazig,Electronics,Headphones,5,1029,4887.75,0.05,1093.67,Card
ORD00894,2025-01-07,CUST7419,Customer_154,Giza,Sheikh Zayed,Fashion,Shoes,1,1940,1843.0,0.05,579.06,Online
ORD00895,2025-01-22,CUST7412,Customer_201,Giza,6th October,Sports,Dumbbells,4,1438,4889.2,0.15,1699.38,Cash
ORD00896,2024-03-08,CUST6298,Customer_386,Alexandria,Montaza,Home,Vacuum,2,1485,2376.0,0.2,471.5,Online
ORD00897,2024-09-04,CUST5769,Customer_460,Cairo,Maadi,Home,Chair,2,1232,2340.8,0.05,492.67,Cash
ORD00898,2025-02-06,CUST3418,Customer_193,Giza,6th October,Fashion,Shirt,3,1536,3686.4,0.2,462.6,Card
ORD00899,2024-09-20,CUST6545,Customer_304,Giza,6th October,Electronics,Headphones,4,417,1668.0,0.0,215.73,Card
ORD00900,2024-06-03,CUST3826,Customer_335,Giza,Sheikh Zayed,Sports,Treadmill,1,293,278.35,0.05,55.44,Online
ORD00901,2024-03-02,CUST2910,Customer_43,Upper Egypt,Luxor,Electronics,Tablet,4,613,2084.2,0.15,399.81,Cash
ORD00902,2024-12-21,CUST2549,Customer_407,Upper Egypt,Luxor,Fashion,Shirt,5,1223,4892.0,0.2,1075.63,Online
ORD00903,2024-02-02,CUST9806,Customer_95,Giza,Dokki,Sports,Bike,3,1220,3477.0,0.05,434.14,Card
ORD00904,2025-02-23,CUST3033,Customer_386,Cairo,Heliopolis,Sports,Football,5,1764,7056.0,0.2,1656.36,Cash
ORD00905,2024-03-06,CUST4378,Customer_335,Cairo,Nasr City,Fashion,Shirt,5,965,4342.5,0.1,567.83,Cash
ORD00906,2025-05-09,CUST9919,Customer_88,Cairo,Maadi,Home,Blender,1,305,244.0,0.2,42.61,Card
ORD00907,2024-08-15,CUST3291,Customer_296,Cairo,Nasr City,Home,Blender,5,1902,8559.0,0.1,2266.33,Card
ORD00908,2024-04-06,CUST3321,Customer_154,Delta,Zagazig,Home,Microwave,1,1407,1407.0,0.0,224.1,Cash
ORD00909,2024-10-08,CUST5177,Customer_134,Giza,Sheikh Zayed,Fashion,Jacket,3,313,751.2,0.2,154.37,Card
ORD00910,2024-03-14,CUST9780,Customer_105,Giza,Dokki,Sports,Football,3,1435,3659.25,0.15,1226.03,Cash
ORD00911,2024-08-02,CUST3514,Customer_162,Delta,Zagazig,Fashion,Jacket,5,1396,5584.0,0.2,1402.9,Card
ORD00912,2024-10-07,CUST7664,Customer_34,Upper Egypt,Assiut,Fashion,Shirt,3,305,732.0,0.2,93.33,Card
ORD00913,2024-02-20,CUST7179,Customer_497,Cairo,Heliopolis,Home,Vacuum,2,1829,3475.1,0.05,585.25,Cash
ORD00914,2025-02-17,CUST9021,Customer_49,Upper Egypt,Assiut,Electronics,Laptop,5,1541,6934.5,0.1,1714.26,Online
ORD00915,2025-04-29,CUST7382,Customer_93,Delta,Zagazig,Home,Vacuum,5,252,1260.0,0.0,179.79,Card
ORD00916,2024-09-19,CUST3547,Customer_337,Alexandria,Montaza,Sports,Bike,5,311,1399.5,0.1,143.27,Cash
ORD00917,2024-08-02,CUST8500,Customer_94,Giza,Dokki,Home,Blender,3,1498,4269.3,0.05,1150.81,Card
ORD00918,2025-03-15,CUST2424,Customer_486,Delta,Mansoura,Home,Vacuum,4,1116,4240.8,0.05,747.64,Card
ORD00919,2024-03-25,CUST1940,Customer_44,Upper Egypt,Sohag,Electronics,Phone,1,1544,1466.8,0.05,493.16,Online
ORD00920,2024-03-10,CUST8858,Customer_255,Delta,Zagazig,Sports,Football,4,1436,4595.2,0.2,1530.71,Online
ORD00921,2025-01-16,CUST1119,Customer_366,Alexandria,Montaza,Electronics,Tablet,1,1312,1246.4,0.05,408.47,Card
ORD00922,2024-08-17,CUST3761,Customer_346,Alexandria,Montaza,Home,Microwave,5,1450,5800.0,0.2,641.42,Online
ORD00923,2024-08-04,CUST9118,Customer_195,Giza,6th October,Electronics,Headphones,2,1102,1983.6,0.1,670.7,Cash
ORD00924,2024-09-04,CUST5809,Customer_136,Delta,Tanta,Home,Microwave,5,1792,8960.0,0.0,1545.75,Cash
ORD00925,2024-01-19,CUST8586,Customer_457,Cairo,Maadi,Sports,Treadmill,3,1952,4684.8,0.2,1435.57,Online
ORD00926,2024-02-24,CUST1084,Customer_180,Upper Egypt,Assiut,Home,Blender,5,992,4464.0,0.1,779.36,Online
ORD00927,2024-09-27,CUST9426,Customer_461,Giza,Dokki,Home,Blender,1,932,792.2,0.15,118.34,Cash
ORD00928,2024-07-21,CUST7132,Customer_154,Upper Egypt,Assiut,Sports,Football,2,1625,2925.0,0.1,457.83,Card
ORD00929,2024-06-30,CUST8110,Customer_3,Upper Egypt,Assiut,Home,Blender,4,1394,4739.6,0.15,665.72,Card
ORD00930,2024-06-18,CUST1517,Customer_83,Giza,6th October,Fashion,Jacket,1,323,274.55,0.15,56.36,Online
ORD00931,2024-12-15,CUST3087,Customer_167,Giza,Dokki,Home,Blender,4,1051,3363.2,0.2,752.99,Card
ORD00932,2024-06-25,CUST9192,Customer_7,Alexandria,Montaza,Sports,Treadmill,1,270,270.0,0.0,35.51,Online
ORD00933,2024-05-28,CUST5623,Customer_249,Giza,6th October,Home,Chair,5,1560,7800.0,0.0,1626.94,Cash
ORD00934,2024-12-24,CUST5052,Customer_342,Upper Egypt,Assiut,Fashion,Shoes,2,625,1250.0,0.0,395.05,Card
ORD00935,2024-03-17,CUST4758,Customer_62,Giza,Dokki,Electronics,Laptop,2,1800,2880.0,0.2,740.81,Cash
ORD00936,2024-02-16,CUST1834,Customer_195,Upper Egypt,Assiut,Home,Microwave,2,923,1846.0,0.0,469.1,Card
ORD00937,2024-08-06,CUST1846,Customer_156,Alexandria,Gleem,Fashion,Shoes,3,922,2351.1,0.15,271.17,Cash
ORD00938,2024-04-03,CUST1669,Customer_1,Delta,Mansoura,Home,Vacuum,4,555,1998.0,0.1,646.91,Cash
ORD00939,2024-04-04,CUST5133,Customer_486,Delta,Tanta,Home,Chair,3,1910,4584.0,0.2,573.87,Card
ORD00940,2025-01-29,CUST3134,Customer_170,Delta,Mansoura,Home,Blender,1,1420,1420.0,0.0,384.45,Card
ORD00941,2025-03-30,CUST2742,Customer_67,Delta,Zagazig,Home,Microwave,3,480,1152.0,0.2,225.81,Online
ORD00942,2024-02-08,CUST9955,Customer_317,Alexandria,Smouha,Electronics,Laptop,2,1493,2538.1,0.15,841.06,Card
ORD00943,2024-04-08,CUST7851,Customer_282,Delta,Zagazig,Sports,Treadmill,5,1526,7248.5,0.05,804.24,Online
ORD00944,2024-02-04,CUST8910,Customer_215,Delta,Zagazig,Home,Vacuum,4,1339,5356.0,0.0,1755.23,Online
ORD00945,2024-02-01,CUST4116,Customer_380,Alexandria,Smouha,Fashion,Jacket,2,643,1286.0,0.0,435.89,Card
ORD00946,2025-02-03,CUST7393,Customer_206,Upper Egypt,Luxor,Electronics,Laptop,4,1587,5078.4,0.2,995.56,Online
ORD00947,2024-01-05,CUST9401,Customer_234,Delta,Tanta,Fashion,Shirt,2,1221,2319.9,0.05,575.4,Online
ORD00948,2024-03-28,CUST4668,Customer_24,Alexandria,Gleem,Home,Microwave,3,1500,4050.0,0.1,964.05,Online
ORD00949,2025-02-08,CUST1844,Customer_329,Giza,Dokki,Electronics,Laptop,3,1949,5554.65,0.05,931.01,Cash
ORD00950,2024-06-15,CUST2363,Customer_485,Giza,Sheikh Zayed,Electronics,Phone,3,1345,3228.0,0.2,1107.38,Online
ORD00951,2024-11-16,CUST1170,Customer_422,Alexandria,Gleem,Fashion,Watch,5,653,2938.5,0.1,1017.65,Card
ORD00952,2025-03-20,CUST2743,Customer_370,Giza,Sheikh Zayed,Home,Microwave,3,82,196.8,0.2,52.02,Online
ORD00953,2024-10-24,CUST7479,Customer_80,Upper Egypt,Luxor,Home,Microwave,4,501,1803.6,0.1,301.56,Card
ORD00954,2024-04-02,CUST8526,Customer_95,Giza,Sheikh Zayed,Sports,Dumbbells,2,1897,3224.9,0.15,398.03,Cash
ORD00955,2024-03-31,CUST7458,Customer_352,Giza,Sheikh Zayed,Sports,Treadmill,3,93,251.1,0.1,35.34,Online
ORD00956,2025-05-11,CUST7594,Customer_52,Giza,6th October,Fashion,Shirt,4,552,1876.8,0.15,614.24,Online
ORD00957,2024-01-07,CUST1716,Customer_68,Alexandria,Smouha,Electronics,Phone,4,836,3344.0,0.0,426.39,Cash
ORD00958,2025-02-22,CUST6544,Customer_437,Cairo,Heliopolis,Fashion,Shirt,1,1671,1671.0,0.0,393.68,Online
ORD00959,2024-06-06,CUST6435,Customer_246,Cairo,Nasr City,Fashion,Watch,5,1877,7977.25,0.15,2424.02,Cash
ORD00960,2024-05-31,CUST2680,Customer_262,Giza,6th October,Home,Blender,1,1739,1739.0,0.0,218.6,Card
ORD00961,2024-12-01,CUST5699,Customer_116,Giza,6th October,Fashion,Shirt,2,924,1570.8,0.15,214.95,Online
ORD00962,2025-05-04,CUST5617,Customer_183,Upper Egypt,Luxor,Electronics,Tablet,2,275,522.5,0.05,65.54,Cash
ORD00963,2024-04-01,CUST8022,Customer_272,Alexandria,Gleem,Electronics,Headphones,1,1884,1884.0,0.0,473.12,Card
ORD00964,2024-02-23,CUST5441,Customer_470,Alexandria,Smouha,Sports,Treadmill,3,1329,3588.3,0.1,671.36,Card
ORD00965,2024-07-18,CUST8318,Customer_370,Delta,Mansoura,Electronics,Phone,2,1642,3119.8,0.05,561.76,Card
ORD00966,2024-04-03,CUST7308,Customer_181,Cairo,Nasr City,Sports,Dumbbells,2,235,423.0,0.1,147.5,Card
ORD00967,2025-04-28,CUST5028,Customer_197,Upper Egypt,Sohag,Sports,Bike,5,1675,7537.5,0.1,1014.21,Card
ORD00968,2024-09-26,CUST4593,Customer_360,Alexandria,Gleem,Sports,Treadmill,4,221,707.2,0.2,197.12,Cash
ORD00969,2024-03-09,CUST2804,Customer_31,Giza,Dokki,Electronics,Laptop,1,792,633.6,0.2,138.43,Card
ORD00970,2025-04-12,CUST7898,Customer_125,Delta,Tanta,Home,Chair,2,1760,2816.0,0.2,965.76,Cash
ORD00971,2024-08-05,CUST7089,Customer_28,Giza,6th October,Fashion,Shirt,2,823,1646.0,0.0,451.05,Online
ORD00972,2024-07-06,CUST3314,Customer_41,Cairo,Maadi,Electronics,Tablet,5,1832,8702.0,0.05,935.87,Cash
ORD00973,2024-12-23,CUST5907,Customer_241,Cairo,Nasr City,Sports,Treadmill,2,1012,1922.8,0.05,551.9,Card
ORD00974,2024-01-17,CUST3843,Customer_258,Delta,Mansoura,Electronics,Headphones,1,369,369.0,0.0,118.19,Cash
ORD00975,2024-09-13,CUST6014,Customer_364,Cairo,Heliopolis,Sports,Bike,5,1506,6777.0,0.1,2234.97,Cash
ORD00976,2024-07-24,CUST1917,Customer_113,Upper Egypt,Assiut,Home,Blender,5,823,3909.25,0.05,1117.2,Card
ORD00977,2024-03-25,CUST1895,Customer_412,Giza,Sheikh Zayed,Electronics,Tablet,4,691,2349.4,0.15,720.83,Card
ORD00978,2025-03-09,CUST6496,Customer_15,Upper Egypt,Assiut,Home,Blender,1,209,188.1,0.1,47.18,Cash
ORD00979,2024-06-07,CUST4075,Customer_283,Delta,Tanta,Electronics,Phone,2,1272,2544.0,0.0,735.55,Cash
ORD00980,2025-02-08,CUST8926,Customer_24,Cairo,Nasr City,Home,Blender,5,1206,6030.0,0.0,1452.84,Cash
ORD00981,2024-09-13,CUST4192,Customer_162,Delta,Tanta,Home,Blender,3,1589,4290.3,0.1,1457.35,Card
ORD00982,2025-02-17,CUST3460,Customer_13,Delta,Tanta,Electronics,Headphones,4,1886,6035.2,0.2,755.91,Online
ORD00983,2024-11-16,CUST2528,Customer_488,Upper Egypt,Sohag,Electronics,Headphones,2,360,612.0,0.15,73.25,Online
ORD00984,2025-04-21,CUST6593,Customer_230,Giza,6th October,Fashion,Shoes,5,1107,4428.0,0.2,1163.89,Cash
ORD00985,2024-11-08,CUST2228,Customer_491,Delta,Mansoura,Home,Chair,1,1874,1592.9,0.15,254.51,Cash
ORD00986,2025-05-11,CUST2428,Customer_256,Alexandria,Montaza,Sports,Football,1,342,307.8,0.1,72.88,Cash
ORD00987,2024-06-29,CUST2461,Customer_37,Upper Egypt,Sohag,Fashion,Jacket,2,189,340.2,0.1,83.05,Cash
ORD00988,2025-05-12,CUST8999,Customer_21,Upper Egypt,Sohag,Sports,Dumbbells,4,1381,5247.8,0.05,1757.79,Card
ORD00989,2025-05-02,CUST6138,Customer_192,Delta,Mansoura,Sports,Treadmill,4,801,2563.2,0.2,797.69,Cash
ORD00990,2024-05-05,CUST1130,Customer_80,Upper Egypt,Luxor,Sports,Dumbbells,1,1321,1321.0,0.0,376.83,Cash
ORD00991,2024-12-08,CUST2531,Customer_179,Delta,Mansoura,Fashion,Watch,1,506,430.1,0.15,137.0,Card
ORD00992,2025-04-17,CUST7503,Customer_394,Upper Egypt,Luxor,Sports,Football,1,419,419.0,0.0,138.0,Card
ORD00993,2024-12-25,CUST8802,Customer_59,Giza,Dokki,Home,Blender,3,751,1802.4,0.2,399.36,Card
ORD00994,2024-01-17,CUST7230,Customer_32,Upper Egypt,Assiut,Fashion,Watch,2,1361,2585.9,0.05,465.58,Card
ORD00995,2024-12-16,CUST7929,Customer_139,Upper Egypt,Sohag,Fashion,Shirt,2,1827,3654.0,0.0,1235.64,Card
ORD00996,2024-12-30,CUST8396,Customer_447,Giza,6th October,Fashion,Shirt,3,879,2637.0,0.0,460.38,Card
ORD00997,2025-01-20,CUST5864,Customer_85,Alexandria,Smouha,Home,Microwave,1,239,203.15,0.15,37.69,Cash
ORD00998,2024-08-11,CUST6811,Customer_468,Delta,Mansoura,Sports,Bike,5,1460,6935.0,0.05,2367.59,Online
ORD00999,2024-06-14,CUST6185,Customer_8,Alexandria,Gleem,Electronics,Laptop,1,1530,1224.0,0.2,311.05,Cash
ORD01000,2025-01-04,CUST1060,Customer_231,Upper Egypt,Assiut,Sports,Dumbbells,1,1672,1421.2,0.15,235.49,Cash
ORD01001,2024-10-06,CUST3721,Customer_308,Upper Egypt,Luxor,Electronics,Phone,2,1577,2996.3,0.05,614.37,Card
ORD01002,2024-01-09,CUST5947,Customer_460,Giza,Dokki,Fashion,Shoes,5,79,355.5,0.1,107.87,Card
ORD01003,2024-10-04,CUST7977,Customer_268,Alexandria,Smouha,Sports,Bike,4,890,3204.0,0.1,602.52,Card
ORD01004,2024-10-04,CUST8141,Customer_196,Cairo,Nasr City,Sports,Bike,3,412,988.8,0.2,245.94,Card
ORD01005,2024-01-09,CUST7738,Customer_54,Upper Egypt,Luxor,Home,Blender,1,1700,1700.0,0.0,208.1,Card
ORD01006,2025-03-12,CUST7891,Customer_109,Alexandria,Montaza,Electronics,Tablet,5,1240,6200.0,0.0,1654.95,Cash
ORD01007,2024-06-28,CUST8601,Customer_212,Upper Egypt,Luxor,Sports,Football,2,1803,3065.1,0.15,1034.89,Online
ORD01008,2024-05-15,CUST6036,Customer_430,Upper Egypt,Assiut,Home,Microwave,5,630,2835.0,0.1,906.92,Card
ORD01009,2025-03-06,CUST9502,Customer_420,Giza,6th October,Sports,Football,1,103,97.85,0.05,29.12,Online
ORD01010,2024-07-19,CUST4156,Customer_316,Alexandria,Gleem,Home,Microwave,5,930,4417.5,0.05,1055.49,Online
ORD01011,2024-06-11,CUST9475,Customer_82,Upper Egypt,Assiut,Sports,Treadmill,4,1541,5855.8,0.05,1175.73,Card
ORD01012,2024-11-17,CUST5263,Customer_429,Giza,6th October,Fashion,Shirt,5,1656,7038.0,0.15,2187.11,Online
ORD01013,2025-01-29,CUST3507,Customer_15,Giza,Dokki,Fashion,Shirt,1,102,86.7,0.15,8.92,Online
ORD01014,2024-11-30,CUST4633,Customer_153,Alexandria,Smouha,Sports,Football,2,979,1762.2,0.1,258.41,Cash
ORD01015,2024-11-17,CUST1379,Customer_327,Alexandria,Smouha,Sports,Dumbbells,1,613,613.0,0.0,204.59,Online
ORD01016,2024-04-02,CUST2520,Customer_40,Cairo,Nasr City,Sports,Football,1,340,306.0,0.1,50.64,Card
ORD01017,2024-09-06,CUST2250,Customer_108,Delta,Tanta,Sports,Football,4,1679,6716.0,0.0,1366.28,Online
ORD01018,2024-04-01,CUST1515,Customer_61,Upper Egypt,Sohag,Home,Chair,2,418,752.4,0.1,77.15,Card
ORD01019,2024-04-08,CUST1484,Customer_275,Delta,Mansoura,Electronics,Laptop,5,1568,7056.0,0.1,2340.09,Cash
ORD01020,2024-03-11,CUST4600,Customer_43,Alexandria,Montaza,Fashion,Shoes,3,285,812.25,0.05,87.21,Online
ORD01021,2024-11-29,CUST5822,Customer_240,Giza,Dokki,Home,Chair,2,238,428.4,0.1,118.68,Online
ORD01022,2025-03-30,CUST5605,Customer_493,Upper Egypt,Sohag,Sports,Treadmill,3,404,1151.4,0.05,312.91,Card
ORD01023,2024-08-16,CUST7942,Customer_306,Cairo,Maadi,Home,Microwave,2,1528,2597.6,0.15,541.26,Online
ORD01024,2025-04-04,CUST2052,Customer_231,Delta,Mansoura,Electronics,Tablet,4,459,1468.8,0.2,276.47,Cash
ORD01025,2024-01-16,CUST2878,Customer_93,Cairo,Maadi,Home,Chair,3,1286,3086.4,0.2,580.44,Card
ORD01026,2025-02-03,CUST6151,Customer_63,Upper Egypt,Assiut,Home,Microwave,1,490,441.0,0.1,85.11,Cash
ORD01027,2025-04-05,CUST4811,Customer_288,Delta,Zagazig,Electronics,Headphones,2,1003,1604.8,0.2,479.53,Cash
ORD01028,2025-04-29,CUST2225,Customer_294,Upper Egypt,Sohag,Fashion,Shoes,1,1198,1078.2,0.1,300.89,Online
ORD01029,2024-09-09,CUST9169,Customer_24,Upper Egypt,Luxor,Sports,Dumbbells,3,455,1296.75,0.05,145.77,Card
ORD01030,2024-05-01,CUST1348,Customer_146,Upper Egypt,Assiut,Electronics,Tablet,2,1281,2305.8,0.1,571.36,Cash
ORD01031,2024-09-30,CUST9642,Customer_21,Alexandria,Smouha,Sports,Dumbbells,2,1773,3014.1,0.15,329.3,Card
ORD01032,2025-01-20,CUST6665,Customer_205,Cairo,Nasr City,Sports,Football,4,1531,5511.6,0.1,929.63,Cash
ORD01033,2024-11-24,CUST2989,Customer_432,Alexandria,Gleem,Sports,Football,4,661,2247.4,0.15,501.92,Card
ORD01034,2024-06-14,CUST8138,Customer_116,Alexandria,Smouha,Electronics,Laptop,1,1740,1740.0,0.0,234.35,Cash
ORD01035,2025-04-29,CUST5985,Customer_39,Cairo,Nasr City,Home,Blender,1,581,581.0,0.0,74.19,Card
ORD01036,2024-03-02,CUST3069,Customer_164,Delta,Zagazig,Sports,Dumbbells,2,1944,3693.6,0.05,908.12,Cash
ORD01037,2024-12-04,CUST9029,Customer_500,Alexandria,Gleem,Sports,Football,5,1130,5367.5,0.05,1312.2,Card
ORD01038,2024-06-29,CUST4971,Customer_338,Delta,Zagazig,Sports,Treadmill,1,590,531.0,0.1,147.54,Online
ORD01039,2024-04-20,CUST8670,Customer_420,Giza,Sheikh Zayed,Electronics,Phone,4,173,657.4,0.05,67.9,Card
ORD01040,2024-09-20,CUST6134,Customer_390,Giza,Dokki,Electronics,Headphones,2,1717,2747.2,0.2,797.79,Card
ORD01041,2024-08-19,CUST9412,Customer_104,Upper Egypt,Luxor,Fashion,Shirt,2,498,896.4,0.1,176.05,Card
ORD01042,2024-10-22,CUST2672,Customer_76,Giza,6th October,Home,Chair,2,1455,2619.0,0.1,884.89,Card
ORD01043,2024-01-15,CUST8802,Customer_339,Cairo,Maadi,Electronics,Laptop,1,1881,1598.85,0.15,234.64,Online
ORD01044,2024-03-18,CUST7503,Customer_258,Upper Egypt,Sohag,Home,Blender,5,222,999.0,0.1,207.66,Card
ORD01045,2024-07-14,CUST7923,Customer_100,Alexandria,Gleem,Electronics,Tablet,3,807,2421.0,0.0,271.84,Card
ORD01046,2024-02-25,CUST1817,Customer_331,Giza,Dokki,Fashion,Jacket,5,1294,5499.5,0.15,1262.99,Cash
ORD01047,2024-09-29,CUST2655,Customer_142,Cairo,Nasr City,Electronics,Phone,1,1228,1105.2,0.1,176.49,Cash
ORD01048,2025-03-26,CUST5395,Customer_254,Alexandria,Montaza,Sports,Bike,4,257,976.6,0.05,276.85,Cash
ORD01049,2024-09-14,CUST8811,Customer_379,Giza,6th October,Home,Vacuum,5,639,3195.0,0.0,394.78,Card
ORD01050,2024-03-13,CUST1208,Customer_342,Giza,6th October,Home,Blender,2,433,779.4,0.1,253.28,Card
ORD01051,2025-01-24,CUST1159,Customer_305,Upper Egypt,Sohag,Electronics,Laptop,3,1854,5562.0,0.0,793.59,Card
ORD01052,2024-01-09,CUST5762,Customer_428,Upper Egypt,Luxor,Electronics,Tablet,2,1017,2034.0,0.0,226.37,Cash
ORD01053,2024-06-20,CUST8415,Customer_252,Alexandria,Montaza,Fashion,Shoes,1,254,228.6,0.1,68.8,Online
ORD01054,2024-06-29,CUST5933,Customer_364,Delta,Zagazig,Home,Chair,3,796,2029.8,0.15,209.86,Card
ORD01055,2024-01-11,CUST3423,Customer_211,Alexandria,Montaza,Sports,Football,3,1454,3489.6,0.2,984.26,Cash
